time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, prev_peer_as, prev_announc_as, path_presence
23:57:00-23:57:04,0,0,0,0,46,37468,9002,0
23:57:05-23:57:09,0,0,0,0,40,37468,9002,0
23:57:10-23:57:14,0,0,0,0,50,37468,9002,0
23:57:15-23:57:19,0,0,0,0,33,37468,9002,0
23:57:20-23:57:24,0,0,0,0,46,37468,9002,0
23:57:25-23:57:29,0,0,0,0,38,37468,9002,0
23:57:30-23:57:34,0,0,0,0,42,37468,9002,0
23:57:35-23:57:39,0,0,0,0,64,37468,9002,0
23:57:40-23:57:44,0,0,0,0,38,37468,9002,0
23:57:45-23:57:49,0,0,0,0,22,37468,9002,0
23:57:50-23:57:54,0,0,0,0,36,37468,9002,0
23:57:55-23:57:59,0,0,0,0,58,37468,9002,0
23:58:00-23:58:04,0,0,0,0,44,37468,9002,0
23:58:05-23:58:09,0,0,0,0,50,37468,9002,0
23:58:10-23:58:14,0,0,0,0,42,37468,9002,0
23:58:15-23:58:19,0,0,0,0,33,37468,9002,0
23:58:20-23:58:24,0,0,0,0,54,37468,9002,0
23:58:25-23:58:29,0,0,0,0,32,37468,9002,0
23:58:30-23:58:34,0,0,0,0,42,37468,9002,0
23:58:35-23:58:39,0,0,0,0,48,37468,9002,0
23:58:40-23:58:44,0,0,0,0,64,37468,9002,0
23:58:45-23:58:49,0,0,0,0,34,37468,9002,0
23:58:50-23:58:54,0,0,0,0,52,37468,9002,0
23:58:55-23:58:59,0,0,0,0,46,37468,9002,0
23:59:00-23:59:04,0,0,0,0,222,37468,9002,0
23:59:05-23:59:09,0,0,0,0,24,37468,9002,0
23:59:10-23:59:14,0,0,0,0,34,37468,9002,0
23:59:15-23:59:19,0,0,0,0,91,37468,9002,0
23:59:20-23:59:24,0,0,0,0,30,37468,9002,0
23:59:25-23:59:29,0,0,0,0,52,37468,9002,0
23:59:30-23:59:34,0,0,0,0,38,37468,9002,0
23:59:35-23:59:39,0,0,0,0,28,37468,9002,0
23:59:40-23:59:44,0,0,0,0,56,37468,9002,0
23:59:45-23:59:49,0,0,0,0,44,37468,9002,0
23:59:50-23:59:54,0,0,0,0,32,37468,9002,0
23:59:55-23:59:59,0,0,0,0,36,37468,9002,0
23:57:00-23:57:04,0,0,0,0,61,37353,9002,0
23:57:05-23:57:09,0,0,0,0,0,37353,9002,0
23:57:10-23:57:14,0,0,0,0,0,37353,9002,0
23:57:15-23:57:19,0,0,0,0,0,37353,9002,0
23:57:20-23:57:24,0,0,0,0,0,37353,9002,0
23:57:25-23:57:29,0,0,0,0,0,37353,9002,0
23:57:30-23:57:34,0,0,0,0,69,37353,9002,0
23:57:35-23:57:39,0,0,0,0,0,37353,9002,0
23:57:40-23:57:44,0,0,0,0,0,37353,9002,0
23:57:45-23:57:49,0,0,0,0,0,37353,9002,0
23:57:50-23:57:54,0,0,0,0,0,37353,9002,0
23:57:55-23:57:59,0,0,0,0,0,37353,9002,0
23:58:00-23:58:04,0,0,0,0,113,37353,9002,0
23:58:05-23:58:09,0,0,0,0,0,37353,9002,0
23:58:10-23:58:14,0,0,0,0,0,37353,9002,0
23:58:15-23:58:19,0,0,0,0,0,37353,9002,0
23:58:20-23:58:24,0,0,0,0,0,37353,9002,0
23:58:25-23:58:29,0,0,0,0,0,37353,9002,0
23:58:30-23:58:34,0,0,0,0,0,37353,9002,0
23:58:35-23:58:39,0,0,0,0,78,37353,9002,0
23:58:40-23:58:44,0,0,0,0,0,37353,9002,0
23:58:45-23:58:49,0,0,0,0,0,37353,9002,0
23:58:50-23:58:54,0,0,0,0,0,37353,9002,0
23:58:55-23:58:59,0,0,0,0,0,37353,9002,0
23:59:00-23:59:04,0,0,0,0,0,37353,9002,0
23:59:05-23:59:09,0,0,0,0,107,37353,9002,0
23:59:10-23:59:14,0,0,0,0,0,37353,9002,0
23:59:15-23:59:19,0,0,0,0,0,37353,9002,0
23:59:20-23:59:24,0,0,0,0,0,37353,9002,0
23:59:25-23:59:29,0,0,0,0,0,37353,9002,0
23:59:30-23:59:34,0,0,0,0,0,37353,9002,0
23:59:35-23:59:39,0,0,0,0,92,37353,9002,0
23:59:40-23:59:44,0,0,0,0,0,37353,9002,0
23:59:45-23:59:49,0,0,0,0,0,37353,9002,0
23:59:50-23:59:54,0,0,0,0,0,37353,9002,0
23:59:55-23:59:59,0,0,0,0,0,37353,9002,0
23:57:00-23:57:04,0,0,0,0,46,37468,12779,0
23:57:05-23:57:09,0,0,0,0,40,37468,12779,0
23:57:10-23:57:14,0,0,0,0,50,37468,12779,0
23:57:15-23:57:19,0,0,0,0,33,37468,12779,0
23:57:20-23:57:24,0,0,0,0,46,37468,12779,0
23:57:25-23:57:29,0,0,0,0,38,37468,12779,0
23:57:30-23:57:34,0,0,0,0,42,37468,12779,0
23:57:35-23:57:39,0,0,0,0,64,37468,12779,0
23:57:40-23:57:44,0,0,0,0,38,37468,12779,0
23:57:45-23:57:49,0,0,0,0,22,37468,12779,0
23:57:50-23:57:54,0,0,0,0,36,37468,12779,0
23:57:55-23:57:59,0,0,0,0,58,37468,12779,0
23:58:00-23:58:04,0,0,0,0,44,37468,12779,0
23:58:05-23:58:09,0,0,0,0,50,37468,12779,0
23:58:10-23:58:14,0,0,0,0,42,37468,12779,0
23:58:15-23:58:19,0,0,0,0,33,37468,12779,0
23:58:20-23:58:24,0,0,0,0,54,37468,12779,0
23:58:25-23:58:29,0,0,0,0,32,37468,12779,0
23:58:30-23:58:34,0,0,0,0,42,37468,12779,0
23:58:35-23:58:39,0,0,0,0,48,37468,12779,0
23:58:40-23:58:44,0,0,0,0,64,37468,12779,0
23:58:45-23:58:49,0,0,0,0,34,37468,12779,0
23:58:50-23:58:54,0,0,0,0,52,37468,12779,0
23:58:55-23:58:59,0,0,0,0,46,37468,12779,0
23:59:00-23:59:04,0,0,0,0,222,37468,12779,0
23:59:05-23:59:09,0,0,0,0,24,37468,12779,0
23:59:10-23:59:14,0,0,0,0,34,37468,12779,0
23:59:15-23:59:19,0,0,0,0,91,37468,12779,0
23:59:20-23:59:24,0,0,0,0,30,37468,12779,0
23:59:25-23:59:29,0,0,0,0,52,37468,12779,0
23:59:30-23:59:34,0,0,0,0,38,37468,12779,0
23:59:35-23:59:39,0,0,0,0,28,37468,12779,0
23:59:40-23:59:44,0,0,0,0,56,37468,12779,0
23:59:45-23:59:49,0,0,0,0,44,37468,12779,0
23:59:50-23:59:54,0,0,0,0,32,37468,12779,0
23:59:55-23:59:59,0,0,0,0,36,37468,12779,0
23:57:00-23:57:04,0,0,0,0,60,37468,9002,0
23:57:05-23:57:09,0,0,0,0,60,37468,9002,0
23:57:10-23:57:14,0,0,0,0,50,37468,9002,0
23:57:15-23:57:19,0,0,0,0,57,37468,9002,0
23:57:20-23:57:24,0,0,0,0,43,37468,9002,0
23:57:25-23:57:29,0,0,0,0,85,37468,9002,0
23:57:30-23:57:34,0,0,0,0,57,37468,9002,0
23:57:35-23:57:39,0,0,0,0,64,37468,9002,0
23:57:40-23:57:44,0,0,0,0,80,37468,9002,0
23:57:45-23:57:49,0,0,0,0,59,37468,9002,0
23:57:50-23:57:54,0,0,0,0,64,37468,9002,0
23:57:55-23:57:59,0,0,0,0,74,37468,9002,0
23:58:00-23:58:04,0,0,0,0,69,37468,9002,0
23:58:05-23:58:09,0,0,0,0,52,37468,9002,0
23:58:10-23:58:14,0,0,0,0,42,37468,9002,0
23:58:15-23:58:19,0,0,0,0,45,37468,9002,0
23:58:20-23:58:24,0,0,0,0,47,37468,9002,0
23:58:25-23:58:29,0,0,0,0,48,37468,9002,0
23:58:30-23:58:34,0,0,0,0,50,37468,9002,0
23:58:35-23:58:39,0,0,0,0,94,37468,9002,0
23:58:40-23:58:44,0,0,0,0,58,37468,9002,0
23:58:45-23:58:49,0,0,0,0,56,37468,9002,0
23:58:50-23:58:54,0,0,0,0,46,37468,9002,0
23:58:55-23:58:59,0,0,0,0,56,37468,9002,0
23:59:00-23:59:04,0,0,0,0,52,37468,9002,0
23:59:05-23:59:09,0,0,0,0,47,37468,9002,0
23:59:10-23:59:14,0,0,0,0,60,37468,9002,0
23:59:15-23:59:19,0,0,0,0,88,37468,9002,0
23:59:20-23:59:24,0,0,0,0,37,37468,9002,0
23:59:25-23:59:29,0,0,0,0,39,37468,9002,0
23:59:30-23:59:34,0,0,0,0,63,37468,9002,0
23:59:35-23:59:39,0,0,0,0,61,37468,9002,0
23:59:40-23:59:44,0,0,0,0,50,37468,9002,0
23:59:45-23:59:49,0,0,0,0,89,37468,9002,0
23:59:50-23:59:54,0,0,0,0,73,37468,9002,0
23:59:55-23:59:59,0,0,0,0,39,37468,9002,0
23:57:00-23:57:04,0,0,0,0,46,15562,2914,0
23:57:05-23:57:09,0,0,0,0,40,15562,2914,0
23:57:10-23:57:14,0,0,0,0,50,15562,2914,0
23:57:15-23:57:19,0,0,0,0,33,15562,2914,0
23:57:20-23:57:24,0,0,0,0,46,15562,2914,0
23:57:25-23:57:29,0,0,0,0,38,15562,2914,0
23:57:30-23:57:34,0,0,0,0,42,15562,2914,0
23:57:35-23:57:39,0,0,0,0,64,15562,2914,0
23:57:40-23:57:44,0,0,0,0,38,15562,2914,0
23:57:45-23:57:49,0,0,0,0,22,15562,2914,0
23:57:50-23:57:54,0,0,0,0,36,15562,2914,0
23:57:55-23:57:59,0,0,0,0,58,15562,2914,0
23:58:00-23:58:04,0,0,0,0,44,15562,2914,0
23:58:05-23:58:09,0,0,0,0,50,15562,2914,0
23:58:10-23:58:14,0,0,0,0,42,15562,2914,0
23:58:15-23:58:19,0,0,0,0,33,15562,2914,0
23:58:20-23:58:24,0,0,0,0,54,15562,2914,0
23:58:25-23:58:29,0,0,0,0,32,15562,2914,0
23:58:30-23:58:34,0,0,0,0,42,15562,2914,0
23:58:35-23:58:39,0,0,0,0,48,15562,2914,0
23:58:40-23:58:44,0,0,0,0,64,15562,2914,0
23:58:45-23:58:49,0,0,0,0,34,15562,2914,0
23:58:50-23:58:54,0,0,0,0,52,15562,2914,0
23:58:55-23:58:59,0,0,0,0,46,15562,2914,0
23:59:00-23:59:04,0,0,0,0,222,15562,2914,0
23:59:05-23:59:09,0,0,0,0,24,15562,2914,0
23:59:10-23:59:14,0,0,0,0,34,15562,2914,0
23:59:15-23:59:19,0,0,0,0,91,15562,2914,0
23:59:20-23:59:24,0,0,0,0,30,15562,2914,0
23:59:25-23:59:29,0,0,0,0,52,15562,2914,0
23:59:30-23:59:34,0,0,0,0,38,15562,2914,0
23:59:35-23:59:39,0,0,0,0,28,15562,2914,0
23:59:40-23:59:44,0,0,0,0,56,15562,2914,0
23:59:45-23:59:49,0,0,0,0,44,15562,2914,0
23:59:50-23:59:54,0,0,0,0,32,15562,2914,0
23:59:55-23:59:59,0,0,0,0,36,15562,2914,0
23:57:00-23:57:04,0,0,0,0,0,3333,9002,0
23:57:05-23:57:09,0,0,0,0,0,3333,9002,0
23:57:10-23:57:14,0,0,0,0,0,3333,9002,0
23:57:15-23:57:19,0,0,0,0,0,3333,9002,0
23:57:20-23:57:24,0,0,0,0,0,3333,9002,0
23:57:25-23:57:29,0,0,0,0,0,3333,9002,0
23:57:30-23:57:34,0,0,0,0,0,3333,9002,0
23:57:35-23:57:39,0,0,0,0,0,3333,9002,0
23:57:40-23:57:44,0,0,0,0,0,3333,9002,0
23:57:45-23:57:49,0,0,0,0,0,3333,9002,0
23:57:50-23:57:54,0,0,0,0,0,3333,9002,0
23:57:55-23:57:59,0,0,0,0,0,3333,9002,0
23:58:00-23:58:04,0,0,0,0,0,3333,9002,0
23:58:05-23:58:09,0,0,0,0,0,3333,9002,0
23:58:10-23:58:14,0,0,0,0,0,3333,9002,0
23:58:15-23:58:19,0,0,0,0,0,3333,9002,0
23:58:20-23:58:24,0,0,0,0,0,3333,9002,0
23:58:25-23:58:29,0,0,0,0,0,3333,9002,0
23:58:30-23:58:34,0,0,0,0,0,3333,9002,0
23:58:35-23:58:39,0,0,0,0,0,3333,9002,0
23:58:40-23:58:44,0,0,0,0,0,3333,9002,0
23:58:45-23:58:49,0,0,0,0,0,3333,9002,0
23:58:50-23:58:54,0,0,0,0,0,3333,9002,0
23:58:55-23:58:59,0,0,0,0,0,3333,9002,0
23:59:00-23:59:04,0,0,0,0,0,3333,9002,0
23:59:05-23:59:09,0,0,0,0,0,3333,9002,0
23:59:10-23:59:14,0,0,0,0,0,3333,9002,0
23:59:15-23:59:19,0,0,0,0,0,3333,9002,0
23:59:20-23:59:24,0,0,0,0,0,3333,9002,0
23:59:25-23:59:29,0,0,0,0,0,3333,9002,0
23:59:30-23:59:34,0,0,0,0,0,3333,9002,0
23:59:35-23:59:39,0,0,0,0,0,3333,9002,0
23:59:40-23:59:44,0,0,0,0,0,3333,9002,0
23:59:45-23:59:49,0,0,0,0,0,3333,9002,0
23:59:50-23:59:54,0,0,0,0,0,3333,9002,0
23:59:55-23:59:59,0,0,0,0,0,3333,9002,0
23:57:00-23:57:04,0,0,0,0,46,W,W,0
23:57:05-23:57:09,0,0,0,0,40,W,W,0
23:57:10-23:57:14,0,0,0,0,50,W,W,0
23:57:15-23:57:19,0,0,0,0,33,W,W,0
23:57:20-23:57:24,0,0,0,0,46,W,W,0
23:57:25-23:57:29,0,0,0,0,38,W,W,0
23:57:30-23:57:34,0,0,0,0,42,W,W,0
23:57:35-23:57:39,0,0,0,0,64,W,W,0
23:57:40-23:57:44,0,0,0,0,38,W,W,0
23:57:45-23:57:49,0,0,0,0,22,W,W,0
23:57:50-23:57:54,0,0,0,0,36,W,W,0
23:57:55-23:57:59,0,0,0,0,58,W,W,0
23:58:00-23:58:04,0,0,0,0,44,W,W,0
23:58:05-23:58:09,0,0,0,0,50,W,W,0
23:58:10-23:58:14,0,0,0,0,42,W,W,0
23:58:15-23:58:19,0,0,0,0,33,W,W,0
23:58:20-23:58:24,0,0,0,0,54,W,W,0
23:58:25-23:58:29,0,0,0,0,32,W,W,0
23:58:30-23:58:34,0,0,0,0,42,W,W,0
23:58:35-23:58:39,0,0,0,0,48,W,W,0
23:58:40-23:58:44,0,0,0,0,64,W,W,0
23:58:45-23:58:49,0,0,0,0,34,W,W,0
23:58:50-23:58:54,0,0,0,0,52,W,W,0
23:58:55-23:58:59,0,0,0,0,46,W,W,0
23:59:00-23:59:04,0,0,0,0,222,W,W,0
23:59:05-23:59:09,0,0,0,0,24,W,W,0
23:59:10-23:59:14,0,0,0,0,34,W,W,0
23:59:15-23:59:19,0,0,0,0,91,W,W,0
23:59:20-23:59:24,0,0,0,0,30,W,W,0
23:59:25-23:59:29,0,0,0,0,52,W,W,0
23:59:30-23:59:34,0,0,0,0,38,W,W,0
23:59:35-23:59:39,0,0,0,0,28,W,W,0
23:59:40-23:59:44,0,0,0,0,56,W,W,0
23:59:45-23:59:49,0,0,0,0,44,W,W,0
23:59:50-23:59:54,0,0,0,0,32,W,W,0
23:59:55-23:59:59,0,0,0,0,36,W,W,0
23:57:00-23:57:04,0,0,0,0,46,1836,9002,0
23:57:05-23:57:09,0,0,0,0,40,1836,9002,0
23:57:10-23:57:14,0,0,0,0,50,1836,9002,0
23:57:15-23:57:19,0,0,0,0,33,1836,9002,0
23:57:20-23:57:24,0,0,0,0,46,1836,9002,0
23:57:25-23:57:29,0,0,0,0,38,1836,9002,0
23:57:30-23:57:34,0,0,0,0,42,1836,9002,0
23:57:35-23:57:39,0,0,0,0,64,1836,9002,0
23:57:40-23:57:44,0,0,0,0,38,1836,9002,0
23:57:45-23:57:49,0,0,0,0,22,1836,9002,0
23:57:50-23:57:54,0,0,0,0,36,1836,9002,0
23:57:55-23:57:59,0,0,0,0,58,1836,9002,0
23:58:00-23:58:04,0,0,0,0,44,1836,9002,0
23:58:05-23:58:09,0,0,0,0,50,1836,9002,0
23:58:10-23:58:14,0,0,0,0,42,1836,9002,0
23:58:15-23:58:19,0,0,0,0,33,1836,9002,0
23:58:20-23:58:24,0,0,0,0,54,1836,9002,0
23:58:25-23:58:29,0,0,0,0,32,1836,9002,0
23:58:30-23:58:34,0,0,0,0,42,1836,9002,0
23:58:35-23:58:39,0,0,0,0,48,1836,9002,0
23:58:40-23:58:44,0,0,0,0,64,1836,9002,0
23:58:45-23:58:49,0,0,0,0,34,1836,9002,0
23:58:50-23:58:54,0,0,0,0,52,1836,9002,0
23:58:55-23:58:59,0,0,0,0,46,1836,9002,0
23:59:00-23:59:04,0,0,0,0,222,1836,9002,0
23:59:05-23:59:09,0,0,0,0,24,1836,9002,0
23:59:10-23:59:14,0,0,0,0,34,1836,9002,0
23:59:15-23:59:19,0,0,0,0,91,1836,9002,0
23:59:20-23:59:24,0,0,0,0,30,1836,9002,0
23:59:25-23:59:29,0,0,0,0,52,1836,9002,0
23:59:30-23:59:34,0,0,0,0,38,1836,9002,0
23:59:35-23:59:39,0,0,0,0,28,1836,9002,0
23:59:40-23:59:44,0,0,0,0,56,1836,9002,0
23:59:45-23:59:49,0,0,0,0,44,1836,9002,0
23:59:50-23:59:54,0,0,0,0,32,1836,9002,0
23:59:55-23:59:59,0,0,0,0,36,1836,9002,0
23:57:00-23:57:04,0,0,0,0,0,8758,9002,0
23:57:05-23:57:09,0,0,0,0,0,8758,9002,0
23:57:10-23:57:14,0,0,0,0,0,8758,9002,0
23:57:15-23:57:19,0,0,0,0,27,8758,9002,0
23:57:20-23:57:24,0,0,0,0,16,8758,9002,0
23:57:25-23:57:29,0,0,0,0,0,8758,9002,0
23:57:30-23:57:34,0,0,0,0,0,8758,9002,0
23:57:35-23:57:39,0,0,0,0,0,8758,9002,0
23:57:40-23:57:44,0,0,0,0,0,8758,9002,0
23:57:45-23:57:49,0,0,3,0,115,8758,9002,0
23:57:50-23:57:54,0,0,0,0,16,8758,9002,0
23:57:55-23:57:59,0,0,0,0,0,8758,9002,0
23:58:00-23:58:04,0,0,0,0,0,8758,9002,0
23:58:05-23:58:09,0,0,0,0,0,8758,9002,0
23:58:10-23:58:14,0,0,0,0,0,8758,9002,0
23:58:15-23:58:19,0,0,2,0,108,8758,9002,0
23:58:20-23:58:24,0,0,2,0,34,8758,9002,0
23:58:25-23:58:29,0,0,0,0,0,8758,9002,0
23:58:30-23:58:34,0,0,0,0,0,8758,9002,0
23:58:35-23:58:39,0,0,0,0,0,8758,9002,0
23:58:40-23:58:44,0,0,0,0,0,8758,9002,0
23:58:45-23:58:49,0,0,0,0,35,8758,9002,0
23:58:50-23:58:54,0,0,0,0,26,8758,9002,0
23:58:55-23:58:59,0,0,0,0,0,8758,9002,0
23:59:00-23:59:04,0,0,0,0,0,8758,9002,0
23:59:05-23:59:09,0,0,0,0,0,8758,9002,0
23:59:10-23:59:14,0,0,0,0,0,8758,9002,0
23:59:15-23:59:19,0,0,2,0,75,8758,9002,0
23:59:20-23:59:24,0,0,0,0,32,8758,9002,0
23:59:25-23:59:29,0,0,0,0,0,8758,9002,0
23:59:30-23:59:34,0,0,0,0,0,8758,9002,0
23:59:35-23:59:39,0,0,0,0,0,8758,9002,0
23:59:40-23:59:44,0,0,0,0,0,8758,9002,0
23:59:45-23:59:49,0,0,0,0,61,8758,9002,0
23:59:50-23:59:54,0,0,0,0,22,8758,9002,0
23:59:55-23:59:59,0,0,0,0,0,8758,9002,0
23:57:00-23:57:04,0,0,0,0,46,29504,35266,0
23:57:05-23:57:09,0,0,0,0,40,29504,35266,0
23:57:10-23:57:14,0,0,0,1,50,29504,35266,0
23:57:15-23:57:19,0,0,0,0,33,29504,35266,0
23:57:20-23:57:24,0,0,0,0,46,29504,35266,0
23:57:25-23:57:29,0,0,2,0,38,29504,35266,0
23:57:30-23:57:34,0,0,0,0,42,29504,35266,0
23:57:35-23:57:39,0,0,0,0,64,29504,35266,0
23:57:40-23:57:44,0,0,0,0,38,29504,35266,0
23:57:45-23:57:49,0,0,0,0,22,29504,35266,0
23:57:50-23:57:54,0,0,0,0,36,29504,35266,0
23:57:55-23:57:59,0,0,0,0,58,29504,35266,0
23:58:00-23:58:04,0,0,0,0,44,29504,35266,0
23:58:05-23:58:09,0,0,2,0,50,29504,35266,0
23:58:10-23:58:14,0,0,0,0,42,29504,35266,0
23:58:15-23:58:19,0,0,0,0,33,29504,35266,0
23:58:20-23:58:24,0,0,0,0,54,29504,35266,0
23:58:25-23:58:29,0,0,0,0,32,29504,35266,0
23:58:30-23:58:34,0,0,0,0,42,29504,35266,0
23:58:35-23:58:39,0,0,0,0,48,29504,35266,0
23:58:40-23:58:44,0,0,0,0,64,29504,35266,0
23:58:45-23:58:49,0,0,0,0,34,29504,35266,0
23:58:50-23:58:54,0,0,0,0,52,29504,35266,0
23:58:55-23:58:59,0,0,0,0,46,29504,35266,0
23:59:00-23:59:04,0,0,0,0,222,29504,35266,0
23:59:05-23:59:09,0,0,0,0,24,29504,35266,0
23:59:10-23:59:14,0,0,0,0,34,29504,35266,0
23:59:15-23:59:19,0,0,0,0,91,29504,35266,0
23:59:20-23:59:24,0,0,0,0,30,29504,35266,0
23:59:25-23:59:29,0,0,0,0,52,29504,35266,0
23:59:30-23:59:34,0,0,0,0,38,29504,35266,0
23:59:35-23:59:39,0,0,0,0,28,29504,35266,0
23:59:40-23:59:44,0,0,0,0,56,29504,35266,0
23:59:45-23:59:49,0,0,0,0,44,29504,35266,0
23:59:50-23:59:54,0,0,0,0,32,29504,35266,0
23:59:55-23:59:59,0,0,0,0,36,29504,35266,0
23:57:00-23:57:04,0,0,0,0,46,29504,9002,0
23:57:05-23:57:09,0,0,0,0,40,29504,9002,0
23:57:10-23:57:14,0,0,0,0,50,29504,9002,0
23:57:15-23:57:19,0,0,0,0,33,29504,9002,0
23:57:20-23:57:24,0,0,0,0,46,29504,9002,0
23:57:25-23:57:29,0,0,0,0,38,29504,9002,0
23:57:30-23:57:34,0,0,0,0,42,29504,9002,0
23:57:35-23:57:39,0,0,0,0,64,29504,9002,0
23:57:40-23:57:44,0,0,0,0,38,29504,9002,0
23:57:45-23:57:49,0,0,0,0,22,29504,9002,0
23:57:50-23:57:54,0,0,0,0,36,29504,9002,0
23:57:55-23:57:59,0,0,0,0,58,29504,9002,0
23:58:00-23:58:04,0,0,0,0,44,29504,9002,0
23:58:05-23:58:09,0,0,0,0,50,29504,9002,0
23:58:10-23:58:14,0,0,0,0,42,29504,9002,0
23:58:15-23:58:19,0,0,0,0,33,29504,9002,0
23:58:20-23:58:24,0,0,0,0,54,29504,9002,0
23:58:25-23:58:29,0,0,0,0,32,29504,9002,0
23:58:30-23:58:34,0,0,0,0,42,29504,9002,0
23:58:35-23:58:39,0,0,0,0,48,29504,9002,0
23:58:40-23:58:44,0,0,0,0,64,29504,9002,0
23:58:45-23:58:49,0,0,0,0,34,29504,9002,0
23:58:50-23:58:54,0,0,0,0,52,29504,9002,0
23:58:55-23:58:59,0,0,0,0,46,29504,9002,0
23:59:00-23:59:04,0,0,0,0,222,29504,9002,0
23:59:05-23:59:09,0,0,0,0,24,29504,9002,0
23:59:10-23:59:14,0,0,0,0,34,29504,9002,0
23:59:15-23:59:19,0,0,0,0,91,29504,9002,0
23:59:20-23:59:24,0,0,0,0,30,29504,9002,0
23:59:25-23:59:29,0,0,0,0,52,29504,9002,0
23:59:30-23:59:34,0,0,0,0,38,29504,9002,0
23:59:35-23:59:39,0,0,0,0,28,29504,9002,0
23:59:40-23:59:44,0,0,0,0,56,29504,9002,0
23:59:45-23:59:49,0,0,0,0,44,29504,9002,0
23:59:50-23:59:54,0,0,0,0,32,29504,9002,0
23:59:55-23:59:59,0,0,0,0,36,29504,9002,0
23:57:00-23:57:04,0,0,0,0,46,34549,9002,0
23:57:05-23:57:09,0,0,0,0,40,34549,9002,0
23:57:10-23:57:14,0,0,0,0,50,34549,9002,0
23:57:15-23:57:19,0,0,0,0,33,34549,9002,0
23:57:20-23:57:24,0,0,0,0,46,34549,9002,0
23:57:25-23:57:29,0,0,0,0,38,34549,9002,0
23:57:30-23:57:34,0,0,0,0,42,34549,9002,0
23:57:35-23:57:39,0,0,0,0,64,34549,9002,0
23:57:40-23:57:44,0,0,0,0,38,34549,9002,0
23:57:45-23:57:49,0,0,0,0,22,34549,9002,0
23:57:50-23:57:54,0,0,0,0,36,34549,9002,0
23:57:55-23:57:59,0,0,0,0,58,34549,9002,0
23:58:00-23:58:04,0,0,0,0,44,34549,9002,0
23:58:05-23:58:09,0,0,0,0,50,34549,9002,0
23:58:10-23:58:14,0,0,0,0,42,34549,9002,0
23:58:15-23:58:19,0,0,0,0,33,34549,9002,0
23:58:20-23:58:24,0,0,0,0,54,34549,9002,0
23:58:25-23:58:29,0,0,0,0,32,34549,9002,0
23:58:30-23:58:34,0,0,0,0,42,34549,9002,0
23:58:35-23:58:39,0,0,0,0,48,34549,9002,0
23:58:40-23:58:44,0,0,0,0,64,34549,9002,0
23:58:45-23:58:49,0,0,0,0,34,34549,9002,0
23:58:50-23:58:54,0,0,0,0,52,34549,9002,0
23:58:55-23:58:59,0,0,0,0,46,34549,9002,0
23:59:00-23:59:04,0,0,0,0,222,34549,9002,0
23:59:05-23:59:09,0,0,0,0,24,34549,9002,0
23:59:10-23:59:14,0,0,0,0,34,34549,9002,0
23:59:15-23:59:19,0,0,0,0,91,34549,9002,0
23:59:20-23:59:24,0,0,0,0,30,34549,9002,0
23:59:25-23:59:29,0,0,0,0,52,34549,9002,0
23:59:30-23:59:34,0,0,0,0,38,34549,9002,0
23:59:35-23:59:39,0,0,0,0,28,34549,9002,0
23:59:40-23:59:44,0,0,0,0,56,34549,9002,0
23:59:45-23:59:49,0,0,0,0,44,34549,9002,0
23:59:50-23:59:54,0,0,0,0,32,34549,9002,0
23:59:55-23:59:59,0,0,0,0,36,34549,9002,0
23:57:00-23:57:04,2,19,0,0,0,29504,9002,0
23:57:05-23:57:09,2,8,0,0,0,29504,9002,0
23:57:10-23:57:14,2,19,0,0,38,29504,9002,0
23:57:15-23:57:19,2,30,0,0,0,29504,9002,0
23:57:20-23:57:24,2,61,0,0,0,29504,9002,0
23:57:25-23:57:29,2,42,0,0,28,29504,9002,0
23:57:30-23:57:34,2,20,0,0,0,29504,9002,0
23:57:35-23:57:39,2,26,0,0,0,29504,9002,0
23:57:40-23:57:44,2,117,0,0,48,29504,9002,0
23:57:45-23:57:49,2,30,0,0,0,29504,9002,0
23:57:50-23:57:54,2,71,0,0,0,29504,9002,0
23:57:55-23:57:59,2,52,0,0,44,29504,9002,0
23:58:00-23:58:04,2,12,0,0,0,29504,9002,0
23:58:05-23:58:09,2,26,0,0,0,29504,9002,0
23:58:10-23:58:14,2,10,0,0,73,29504,9002,0
23:58:15-23:58:19,2,92,0,0,0,29504,9002,0
23:58:20-23:58:24,2,15,0,0,0,29504,9002,0
23:58:25-23:58:29,2,47,0,0,24,29504,9002,0
23:58:30-23:58:34,2,16,0,0,0,29504,9002,0
23:58:35-23:58:39,2,48,0,0,0,29504,9002,0
23:58:40-23:58:44,2,5,0,0,51,29504,9002,0
23:58:45-23:58:49,2,35,0,0,0,29504,9002,0
23:58:50-23:58:54,2,78,0,0,0,29504,9002,0
23:58:55-23:58:59,2,36,2,0,30,29504,9002,0
23:59:00-23:59:04,2,97,0,0,0,29504,9002,0
23:59:05-23:59:09,2,14,0,0,0,29504,9002,0
23:59:10-23:59:14,2,9,0,0,75,29504,9002,0
23:59:15-23:59:19,2,16,0,0,0,29504,9002,0
23:59:20-23:59:24,2,10,0,0,0,29504,9002,0
23:59:25-23:59:29,2,69,2,0,28,29504,9002,0
23:59:30-23:59:34,2,29,0,0,0,29504,9002,0
23:59:35-23:59:39,2,29,0,0,0,29504,9002,0
23:59:40-23:59:44,2,30,0,0,33,29504,9002,0
23:59:45-23:59:49,2,15,0,0,0,29504,9002,0
